id,user_id,resource_id,ssno,resource_name,author,borrow_start_time,borrow_end_time
32895,2a2315c01cf7f93f4d57cedac1cbb8c0,3042918,3042918,東三省の現勢,園田一龜,2020/2/11 13:01,2020/2/18 13:01
32896,2a2315c01cf7f93f4d57cedac1cbb8c0,2006914,2006914,東三省古跡遺聞,菊池貞二(編篡),2020/2/11 13:01,2020/2/18 13:01
32897,2a2315c01cf7f93f4d57cedac1cbb8c0,3002219,3002219,东三省之过去现在与未来,雷殷,2020/2/11 13:05,2020/2/18 13:05
32898,2a2315c01cf7f93f4d57cedac1cbb8c0,1010869,1010869,东三省防疫事务总处报告大全书,伍连德,2020/2/11 13:17,2020/2/18 13:17
32899,65703906dc7292841a4165d502272c39,11102600,11102600,中国农村经济研究,马札亚尔；陈代青；彭桂秋,2020/2/11 13:22,2020/2/18 13:22
32900,a0ff39829f86b386240e9995569be05c,14000092,14000092,中华医学杂志,中华医学会,2020/2/11 14:18,2020/2/18 14:18
32901,08ac6c7dbbb8217c9537e8bdf1135da7,6883514,6883514,康有为学术著作选:诸天讲,康有为；楼字烈,2020/2/11 14:19,2020/2/18 14:19
32902,08ac6c7dbbb8217c9537e8bdf1135da7,6883504,6883504,仁学,谭嗣同（著）,2020/2/11 14:25,2020/2/18 14:25
32903,56604c49ad3c1a1895ac68601d2dbb4f,7091254,7091254,章太炎选集,朱维铮/姜义华,2020/2/11 14:42,2020/2/18 14:42
32904,08ac6c7dbbb8217c9537e8bdf1135da7,4101190,4101190,饮冰室合集　专集第三册,梁启超；陆费逵,2020/2/11 14:54,2020/2/18 14:54
32905,56604c49ad3c1a1895ac68601d2dbb4f,6357582,6357582,辛亥革命江苏地区史料,扬州师范学院历史系（编）,2020/2/11 15:09,2020/2/18 15:09
32906,b9a14578091e82b32a9b75afc2fbf6db,13003461,13003461,露天学校,沈子善,2020/2/11 15:13,2020/2/18 15:13
32907,ad8d9e82613ba6b6f96635fa4f1b5624,13073961,13073961,中国科学教科书高中物理学（上册）,严济慈,2020/2/11 15:16,2020/2/18 15:16
32908,187c25d14e526bec58e04ff106c74b43,11012060,11012060,对外汉语教学论丛·第一辑,王文虎,2020/2/11 15:17,2020/2/18 15:17
32909,187c25d14e526bec58e04ff106c74b43,11000514,11000514,四川方言“儿”词缀研究,张磊,2020/2/11 15:30,2020/2/18 15:30
32910,b9a14578091e82b32a9b75afc2fbf6db,11107538,11107538,小学行政,沈子善,2020/2/11 15:30,2020/2/18 15:30
32911,187c25d14e526bec58e04ff106c74b43,11000330,11000330,五通桥城区方言的儿尾,叶南,2020/2/11 15:30,2020/2/18 15:30
32912,26837cf524fd6ab2e58c30a6aa1dad38,63003328,63003328,成化河南總誌,(明)胡謐,2020/2/11 15:39,2020/2/18 15:39
32913,20154af93352514c8376fa622a41165f,32037045,32037045,协和名医,北京协和医院,2020/2/11 15:41,2020/2/18 15:41
32914,63821d208b0b3ce45f33693315153943,51202928,51202928,金陵大学史,张宪文（主编）,2020/2/11 15:45,2020/2/18 15:45
32915,e3e37d4faeb06ee15c993539aacc3e6e,2037325,2037325,南昌郡乘(一),(清)葉舟、陳弘緒纂修,2020/2/11 15:47,2020/2/18 15:47
32916,ad8d9e82613ba6b6f96635fa4f1b5624,13074236,13074236,中国科学教科书高中物理学（下册）,严济慈,2020/2/11 15:47,2020/2/18 15:47
32917,175d893970b3a74aab1de07a9e2ed114,2091724,2091724,見羅先生書(一),(明)李材撰,2020/2/11 15:52,2020/2/18 15:52
32918,175d893970b3a74aab1de07a9e2ed114,2054056,2054056,見羅先生書(五),(明)李材撰,2020/2/11 16:01,2020/2/18 16:01
32919,26837cf524fd6ab2e58c30a6aa1dad38,63003329,63003329,成化河南總誌,(明)胡謐,2020/2/11 16:08,2020/2/18 16:08
32920,36c84d3af745976348bf072d5ca68725,53003106,53003106,華中鐵道,華中鐵道股份有限公司,2020/2/11 16:08,2020/2/18 16:08
32921,175d893970b3a74aab1de07a9e2ed114,2091728,2091728,見羅先生書(五),(明)李材撰,2020/2/11 16:12,2020/2/18 16:12
32922,576b2581a95573f71569cfeddb02d960,7085263,7085263,西北实业月刊,西北实业建设公司编审委员会,2020/2/11 16:14,2020/2/18 16:14
32923,175d893970b3a74aab1de07a9e2ed114,2054058,2054058,見羅先生書(七),(明)李材撰,2020/2/11 16:14,2020/2/18 16:14
32924,576b2581a95573f71569cfeddb02d960,7085261,7085261,西北实业月刊,西北实业建设公司国审委员会,2020/2/11 16:16,2020/2/18 16:16
32925,b9a14578091e82b32a9b75afc2fbf6db,51002535,51002535,师范学校及乡村师范学校小学行政,沈子善（编著）,2020/2/11 16:16,2020/2/18 16:16
32926,5666759a9786026c01e5f8f8fd57b2b9,4100831,4100831,金陵光,,2020/2/11 16:16,2020/2/18 16:16
32927,80fd773ea135670d6944ca2128d3a181,33028879,33028879,现代大学英语（精读2）教师用书,杨立民主编,2020/2/14 0:10,2020/2/21 0:10
32928,175d893970b3a74aab1de07a9e2ed114,2054059,2054059,見羅先生書(八),(明)李材撰,2020/2/11 16:18,2020/2/18 16:18
32929,576b2581a95573f71569cfeddb02d960,3018353,3018353,建设,杨惺华,2020/2/11 16:19,2020/2/18 16:19
32930,576b2581a95573f71569cfeddb02d960,3018352,3018352,建设,杨惺华,2020/2/11 16:20,2020/2/18 16:20
32931,175d893970b3a74aab1de07a9e2ed114,2091731,2091731,見羅先生書(八),(明)李材撰,2020/2/11 16:21,2020/2/18 16:21
32932,b9a14578091e82b32a9b75afc2fbf6db,13000577,13000577,新师范教育入门,"沈子善, 周之淦编",2020/2/11 16:22,2020/2/18 16:22
32933,576b2581a95573f71569cfeddb02d960,3018354,3018354,建设,杨惺华,2020/2/11 16:22,2020/2/18 16:22
32934,576b2581a95573f71569cfeddb02d960,8044640,8044640,建设,建设委员会设计处,2020/2/11 16:24,2020/2/18 16:24
32935,175d893970b3a74aab1de07a9e2ed114,2091732,2091732,見羅先生書(九),(明)李材撰,2020/2/11 16:25,2020/2/18 16:25
32936,56604c49ad3c1a1895ac68601d2dbb4f,13304259,13304259,清史稿 第四八册 卷五二三至卷五二九(传),赵尔巽,2020/2/11 16:25,2020/2/18 16:25
32937,576b2581a95573f71569cfeddb02d960,7057719,7057719,建设,,2020/2/11 16:27,2020/2/18 16:27
32938,576b2581a95573f71569cfeddb02d960,14000007,14000007,工程,中国工程学会,2020/2/11 16:28,2020/2/18 16:28
32939,175d893970b3a74aab1de07a9e2ed114,2054060,2054060,見羅先生書(九),(明)李材撰,2020/2/11 16:34,2020/2/18 16:34
32940,175d893970b3a74aab1de07a9e2ed114,2054061,2054061,見羅先生書(十),(明)李材撰,2020/2/11 16:36,2020/2/18 16:36
32941,175d893970b3a74aab1de07a9e2ed114,2091733,2091733,見羅先生書(十),(明)李材撰,2020/2/11 16:38,2020/2/18 16:38
32942,175d893970b3a74aab1de07a9e2ed114,2054062,2054062,見羅先生書(十一),(明)李材撰,2020/2/11 16:44,2020/2/18 16:44
32943,26837cf524fd6ab2e58c30a6aa1dad38,63003330,63003330,成化河南總誌,(明)胡謐,2020/2/11 16:45,2020/2/12 13:10
32944,c5ddc17e76ca9f03c1db53b954e50fdb,13290279,13290279,清史讲义,孟森,2020/2/11 16:52,2020/2/18 16:52
32945,c5ddc17e76ca9f03c1db53b954e50fdb,8002131,8002131,中央大学清史讲义·清朝前纪The early history of Ching dynasty,孟森（著）,2020/2/11 16:53,2020/2/18 16:53
32946,bf034b0d204058c15f02f79f56855193,6870298,6870298,天地之间：林同济文集,许纪霖(编)；李琼（编）,2020/2/11 16:54,2020/2/18 16:54
32947,bf034b0d204058c15f02f79f56855193,11104492,11104492,文化形态史观,林同济；雷海宗；陈铨,2020/2/11 17:02,2020/2/18 17:02
32948,bf034b0d204058c15f02f79f56855193,33112179,33112179,吴宓日记 6 1936--1938,吴宓,2020/2/11 17:05,2020/2/18 17:05
32949,5d7b0ef257abab57d14879336bf81457,13062178,13062178,北游鳞爪,徐舜英着,2020/2/11 17:19,2020/2/18 17:19
32950,bf034b0d204058c15f02f79f56855193,33112180,33112180,吴宓日记 8 1941--1942,吴宓,2020/2/11 17:21,2020/2/18 17:21
32951,c078013598c4c2b00015dd445d308ea6,7003427,7003427,教育法令汇编  第四辑,《民国丛书》编辑委员会,2020/2/11 17:24,2020/2/18 17:24
32952,ad8d9e82613ba6b6f96635fa4f1b5624,13073957,13073957,新中国教科书高级中学物理学（上册）,张开圻；戴运轨,2020/2/11 17:32,2020/2/18 17:32
32953,ad8d9e82613ba6b6f96635fa4f1b5624,13073949,13073949,高级中学物理实验,"丁燮林,王书庄",2020/2/11 17:52,2020/2/18 17:52
32954,bc4a222177d6f61677e4a305b1c15795,6355046,6355046,教育大辞书,朱经农(编)；唐钺(编)；高觉敷（编）,2020/2/11 17:59,2020/2/18 17:59
32955,cf2a13df8f0816dcb20c20802b106080,61004070,61004070,辛齋遺稿：卷三至卷五,(明)陸嘉淑（著）；(清)蔣光昫等,2020/2/11 18:25,2020/2/18 18:25
32956,cf2a13df8f0816dcb20c20802b106080,61004069,61004069,辛齋遺稿：卷一至卷二,(明)陸嘉淑（著）；(清)蔣光昫等,2020/2/11 18:29,2020/2/18 18:29
32957,dbbc0d83cde00f42ccf2a25b73c40980,13050179,13050179,伊索寓言,林纾,2020/2/11 18:32,2020/2/18 18:32
32958,295fb6169a7beb8a3ce3c13176101129,13050179,13050179,伊索寓言,林纾,2020/2/11 18:35,2020/2/18 18:35
32959,bf034b0d204058c15f02f79f56855193,33112178,33112178,吴宓日记 5 1930--1933,吴宓,2020/2/11 18:39,2020/2/18 18:39
32960,ad8d9e82613ba6b6f96635fa4f1b5624,13073927,13073927,新时代高中教科书物理学（上册）,周昌寿,2020/2/11 18:41,2020/2/18 18:41
32961,bf034b0d204058c15f02f79f56855193,33190603,33190603,吴宓日记 7 1939--1940,吴宓,2020/2/11 18:42,2020/2/18 18:42
32962,ad8d9e82613ba6b6f96635fa4f1b5624,13055607,13055607,高中物理学（下册）,严济慈,2020/2/11 18:44,2020/2/18 18:44
32963,ad8d9e82613ba6b6f96635fa4f1b5624,13073926,13073926,新时代高中教科书物理学（下册）,周昌寿,2020/2/11 18:48,2020/2/18 18:48
32964,576b2581a95573f71569cfeddb02d960,14000008,14000008,工程,中国工程学会,2020/2/11 18:49,2020/2/18 18:49
32965,48a9f7922f6e0ef97e980145767ae754,16007395,16007395,卫生行政概要,俞松筠,2020/2/11 18:58,2020/2/18 18:58
32966,3185f1c59e91716e2e3526fef2bc7661,53004801,53004801,百子全書·孔子家語：卷一-卷五,(魏) 王肅（撰）,2020/2/11 19:10,2020/2/18 19:10
32967,3185f1c59e91716e2e3526fef2bc7661,53004802,53004802,百子全書·孔子家語：卷六-卷十,(魏) 王肅,2020/2/11 19:15,2020/2/18 19:15
32968,d4802bfcf91e854f4b1ebcdeff5209a4,4601251,4601251,天水县志：卷一,姚展,2020/2/11 19:19,2020/2/18 19:19
32969,56604c49ad3c1a1895ac68601d2dbb4f,H8256028,H8256028,民国十年官僚腐败史  内务部官僚罪恶史,"沃邱仲子, 正群社",2020/2/11 19:23,2020/2/18 19:23
32970,d4802bfcf91e854f4b1ebcdeff5209a4,60001782,60001782,甘肃通志,张维（纂）,2020/2/11 19:26,2020/2/18 19:26
32971,56604c49ad3c1a1895ac68601d2dbb4f,6357999,6357999,清史述闻,朱师辙（撰）,2020/2/11 19:43,2020/2/18 19:43
32972,9303213aeda9e88ccea0aa9eabe08a81,7005036,7005036,礼记,王云五  朱经农主编；《民国丛书》编辑委员会,2020/2/11 19:46,2020/2/18 19:46
32973,48a9f7922f6e0ef97e980145767ae754,3002426,3002426,广州年鉴,张远峰,2020/2/11 20:25,2020/2/18 20:25
32974,ad518e4b5a8f6071f49e954221483ebc,H8265711,H8265711,家庭中医,"高学敏, 宋树立",2020/2/11 20:35,2020/2/18 20:35
32975,576b2581a95573f71569cfeddb02d960,14000009,14000009,工程,中国工程学会,2020/2/11 20:39,2020/2/18 20:39
32976,3c26e191b328398f60f40ddc909f31fe,9013363,9013363,协和学报,广州协和神科学院协和报社,2020/2/11 20:39,2020/2/18 20:39
32977,5217ad404b689f8e84233e55b35a7686,6205794,6205794,學治臆說,汪輝祖煥會（撰）,2020/2/11 21:03,2020/2/18 21:03
32978,5217ad404b689f8e84233e55b35a7686,2087417,2087417,學治臆說,(清)汪輝祖撰,2020/2/11 21:03,2020/2/18 21:03
32979,5217ad404b689f8e84233e55b35a7686,1048176,1048176,叢書集成初編（0892）·學治臆說叢書集成初編（0892）·學治續說叢書集成初編（0892）·學治說贅,（清）汪輝祖纂；（清）汪輝祖纂；（清）汪輝祖纂,2020/2/11 21:07,2020/2/18 21:07
32980,5217ad404b689f8e84233e55b35a7686,1036818,1036818,讀書齋叢書庚集·學治臆說,(清)顧修輯,2020/2/11 21:08,2020/2/18 21:08
32981,576b2581a95573f71569cfeddb02d960,14000010,14000010,工程,中国工程学会,2020/2/11 21:09,2020/2/18 21:09
32982,97c181f422834e8e518c9b065c77bbe7,7007254,7007254,中国史纲  第一卷：史前史  殷周史,翦伯赞著；《民国丛书》编辑委员会,2020/2/11 21:14,2020/2/18 21:14
32983,26837cf524fd6ab2e58c30a6aa1dad38,63003317,63003317,成化河南總誌,(明)胡謐,2020/2/11 21:14,2020/2/12 13:10
32984,963d843d7bb4ad2cfa887038f88f2725,6212179,6212179,古今僞書考,(新安)姚首源（著）,2020/2/11 21:22,2020/2/18 21:22
32985,963d843d7bb4ad2cfa887038f88f2725,51000136,51000136,古今伪书考,(清)姚际恒（著）,2020/2/11 21:24,2020/2/18 21:24
32986,397c3c466f88a1da943ef54f87744829,8018459,8018459,东方杂志,李圣五,2020/2/11 21:30,2020/2/18 21:30
32987,479f5dbe40050852b675313329a529b3,9010781,9010781,踪迹,朱自清（著）,2020/2/11 21:31,2020/2/18 21:31
32988,397c3c466f88a1da943ef54f87744829,12009938,12009938,东方杂志,东方杂志社,2020/2/11 21:34,2020/2/18 21:34
32989,576b2581a95573f71569cfeddb02d960,14000011,14000011,工程,中国工程学会,2020/2/11 21:37,2020/2/18 21:37
32990,479f5dbe40050852b675313329a529b3,11107939,11107939,无谱之曲,蒋山青,2020/2/11 21:40,2020/2/18 21:40
32991,6cbfc0f78019820ad5630368061be3b3,13058228,13058228,振綺堂書目（卷一至卷四）,（清）汪憲藏 汪少洪 汪蓉坨,2020/2/11 21:40,2020/2/18 21:40
32992,97c181f422834e8e518c9b065c77bbe7,7007253,7007253,中国史纲  第二卷：秦汉史,翦伯赞著；《民国丛书》编辑委员会,2020/2/11 21:41,2020/2/18 21:41
32993,479f5dbe40050852b675313329a529b3,7013935,7013935,草儿在前集  （第四版）,康白情著；《民国丛书》编辑委员会,2020/2/11 21:41,2020/2/18 21:41
32994,479f5dbe40050852b675313329a529b3,7015884,7015884,草莽集,朱湘著；《民国丛书》编辑委员会,2020/2/11 21:43,2020/2/18 21:43
32995,576b2581a95573f71569cfeddb02d960,14000012,14000012,工程,中国工程学会,2020/2/11 21:47,2020/2/18 21:47
32996,397c3c466f88a1da943ef54f87744829,7075132,7075132,教育杂志,周予同,2020/2/11 21:47,2020/2/18 21:47
32997,397c3c466f88a1da943ef54f87744829,7075132,7075132,教育杂志,周予同,2020/2/11 21:47,2020/2/18 21:47
32998,397c3c466f88a1da943ef54f87744829,7070366,7070366,教育杂志,,2020/2/11 21:54,2020/2/18 21:54
32999,397c3c466f88a1da943ef54f87744829,7081743,7081743,教育杂志,,2020/2/11 21:59,2020/2/18 21:59
33000,576b2581a95573f71569cfeddb02d960,14000014,14000014,工程,中国工程学会,2020/2/11 22:00,2020/2/18 22:00
33001,285b67023eec90103206f580db7cc4a5,7106907,7106907,计算物理学,Computational physics；陈锺贤（编著）,2020/2/11 22:04,2020/2/18 22:04
33002,397c3c466f88a1da943ef54f87744829,7081740,7081740,教育杂志,,2020/2/11 22:05,2020/2/18 22:05
33003,397c3c466f88a1da943ef54f87744829,7075126,7075126,教育杂志,,2020/2/11 22:08,2020/2/18 22:08
33004,397c3c466f88a1da943ef54f87744829,7070345,7070345,教育杂志,,2020/2/11 22:14,2020/2/18 22:14
33005,397c3c466f88a1da943ef54f87744829,7062747,7062747,教育杂志,周予同,2020/2/11 22:18,2020/2/18 22:18
33006,576b2581a95573f71569cfeddb02d960,14000015,14000015,工程,中国工程学会,2020/2/11 22:20,2020/2/18 22:20
33007,576b2581a95573f71569cfeddb02d960,14000016,14000016,工程,中国工程学会,2020/2/11 22:23,2020/2/18 22:23
33008,85d854f3d03823d640ff2b38bbcf7d77,6389383,6389383,丁玲研究资料,袁良骏（编）,2020/2/11 22:24,2020/2/18 22:24
33009,576b2581a95573f71569cfeddb02d960,14000017,14000017,工程,中国工程学会,2020/2/11 22:29,2020/2/18 22:29
33010,3c26e191b328398f60f40ddc909f31fe,7035340,7035340,协和报,白虹,2020/2/11 22:31,2020/2/18 22:31
33011,397c3c466f88a1da943ef54f87744829,7070376,7070376,教育杂志,,2020/2/11 22:34,2020/2/18 22:34
33012,397c3c466f88a1da943ef54f87744829,7073578,7073578,教育杂志,黄觉民编,2020/2/11 22:38,2020/2/18 22:38
33013,576b2581a95573f71569cfeddb02d960,7046217,7046217,工程,,2020/2/11 22:41,2020/2/18 22:41
33014,576b2581a95573f71569cfeddb02d960,84000265,84000265,工程与工程师,赵曾珏（著）,2020/2/11 22:43,2020/2/18 22:43
33016,397c3c466f88a1da943ef54f87744829,7062693,7062693,教育杂志,,2020/2/11 22:45,2020/2/18 22:45
33017,576b2581a95573f71569cfeddb02d960,4110026,4110026,工程界,中国技术协会工程编委会,2020/2/11 22:46,2020/2/18 22:46
33018,576b2581a95573f71569cfeddb02d960,9013432,9013432,新工程,陶家澄,2020/2/11 22:46,2020/2/18 22:46
33019,397c3c466f88a1da943ef54f87744829,7062750,7062750,教育杂志,,2020/2/11 22:47,2020/2/18 22:47
33020,c5ddc17e76ca9f03c1db53b954e50fdb,7001228,7001228,清史讲义,孟森著；《民国丛书》编辑委员会,2020/2/11 22:57,2020/2/18 22:57
33021,576b2581a95573f71569cfeddb02d960,15042292,15042292,中国工程师学会广州分会第十四届年会特刊,中国工程师学会广州分会,2020/2/11 23:13,2020/2/18 23:13
33022,576b2581a95573f71569cfeddb02d960,84000264,84000264,中国工程师学会三十三、三十四年度会务报告,中国工程师学会（编）,2020/2/11 23:19,2020/2/18 23:19
33023,576b2581a95573f71569cfeddb02d960,8022324,8022324,工程·西北工程问题特辑四,吴承洛,2020/2/11 23:23,2020/2/18 23:23
33024,576b2581a95573f71569cfeddb02d960,3020637,3020637,矿冶,中国矿冶工程学会,2020/2/11 23:26,2020/2/18 23:26
33025,576b2581a95573f71569cfeddb02d960,8042962,8042962,矿冶,中国矿冶工程学会,2020/2/11 23:27,2020/2/18 23:27
33026,576b2581a95573f71569cfeddb02d960,8042964,8042964,矿冶,中国矿冶工程学会,2020/2/11 23:29,2020/2/18 23:29
33027,576b2581a95573f71569cfeddb02d960,8042963,8042963,矿冶,中国矿冶工程学会,2020/2/11 23:30,2020/2/18 23:30
33028,c078013598c4c2b00015dd445d308ea6,72000771,72000771,第二次中国教育年鉴：二,教育部教育年鉴编纂委员会（编）,2020/2/11 23:32,2020/2/18 23:32
33029,576b2581a95573f71569cfeddb02d960,3020641,3020641,矿冶,中国矿冶工程学会编委会,2020/2/11 23:35,2020/2/18 23:35
33030,c078013598c4c2b00015dd445d308ea6,72000770,72000770,第二次中国教育年鉴：一,教育部教育年鉴编纂委员会（编）,2020/2/11 23:36,2020/2/18 23:36
33031,576b2581a95573f71569cfeddb02d960,8042966,8042966,矿冶,中国矿冶工程学会编纂委员会,2020/2/11 23:41,2020/2/18 23:41
33032,576b2581a95573f71569cfeddb02d960,3020645,3020645,矿冶,中国矿冶工程学会编纂委员会,2020/2/11 23:42,2020/2/18 23:42
33033,c078013598c4c2b00015dd445d308ea6,11106634,11106634,第二次中国教育年鉴,教育部教育年鉴编纂委员会,2020/2/11 23:42,2020/2/18 23:42
33034,576b2581a95573f71569cfeddb02d960,3020646,3020646,矿冶,中国矿冶工程学会编纂委员会,2020/2/11 23:44,2020/2/18 23:44
33035,576b2581a95573f71569cfeddb02d960,4110801,4110801,矿冶,中国矿冶工程学会,2020/2/11 23:45,2020/2/18 23:45
33036,576b2581a95573f71569cfeddb02d960,3020647,3020647,矿冶,中国矿冶工程学会编纂委员会,2020/2/11 23:47,2020/2/18 23:47
33037,576b2581a95573f71569cfeddb02d960,3020648,3020648,矿冶,中国矿冶工程学会编篡委员会,2020/2/11 23:51,2020/2/18 23:51
33038,576b2581a95573f71569cfeddb02d960,8042971,8042971,矿冶,中国矿冶工程学会编纂委员会,2020/2/11 23:52,2020/2/18 23:52
33039,576b2581a95573f71569cfeddb02d960,12012708,12012708,中国造船,杨俊生,2020/2/11 23:56,2020/2/18 23:56
33040,8430d35cb621bec985e8a90bed92f1a6,7017702,7017702,西万提斯的未婚妻,《民国丛书》编辑委员会,2020/2/11 23:58,2020/2/18 23:58
33041,576b2581a95573f71569cfeddb02d960,8048468,8048468,卫生工程,段茂瀚,2020/2/12 0:00,2020/2/19 0:00
33042,576b2581a95573f71569cfeddb02d960,8048469,8048469,卫生工程,段茂瀚,2020/2/12 0:03,2020/2/19 0:03
33043,576b2581a95573f71569cfeddb02d960,8048470,8048470,卫生工程,段茂瀚,2020/2/12 0:05,2020/2/19 0:05
33044,576b2581a95573f71569cfeddb02d960,9013381,9013381,市政工程年刊,中国市政工程学会,2020/2/12 0:09,2020/2/19 0:09
33045,576b2581a95573f71569cfeddb02d960,7075268,7075268,津津月刊,天津特别市公署宣传处,2020/2/12 0:14,2020/2/19 0:14
33046,576b2581a95573f71569cfeddb02d960,7075271,7075271,津津月刊,天津特别市公署宣传处,2020/2/12 0:15,2020/2/19 0:15
33047,576b2581a95573f71569cfeddb02d960,16034547,16034547,天津市,,2020/2/12 0:19,2020/2/19 0:19
33048,576b2581a95573f71569cfeddb02d960,13062065,13062065,天津指南,古蓨孙着,2020/2/12 0:20,2020/2/19 0:20
33049,576b2581a95573f71569cfeddb02d960,7097857,7097857,近代天津图志,天津市历史博物馆,2020/2/12 0:21,2020/2/19 0:21
33050,40391fa79fc06634845f90992020bac9,2034621,2034621,陽宅正宗,(清)姚承輿撰,2020/2/12 1:14,2020/2/19 1:14
33051,40391fa79fc06634845f90992020bac9,60003873,60003873,阳宅大全图说笔·一,周志斋（精解）,2020/2/12 1:16,2020/2/19 1:16
33052,56604c49ad3c1a1895ac68601d2dbb4f,6358321,6358321,世载堂杂忆,刘禺生（著）,2020/2/12 7:56,2020/2/19 7:56
33053,56604c49ad3c1a1895ac68601d2dbb4f,6358321,6358321,世载堂杂忆,刘禺生（著）,2020/2/12 7:56,2020/2/19 7:56
33054,56604c49ad3c1a1895ac68601d2dbb4f,6562354,6562354,艺风老人年谱,(清)缪荃孙（自订）,2020/2/12 8:14,2020/2/19 8:14
33055,47fabbde0f375d17e4c626105bc8226f,61012747,61012747,新尔雅,(清)汪榮寶（輯）；(清)葉瀾,2020/2/12 8:39,2020/2/19 8:39
33056,20d8c42ecac9d6ab117295ae2b39ed05,6755985,6755985,江西省建昌府誌·一,(明)鄔鳴雷(纂修)；(明)趙元吉（纂修）,2020/2/12 8:41,2020/2/19 8:41
33057,47fabbde0f375d17e4c626105bc8226f,8006151,8006151,新爾雅,(清)葉讕(編纂)；(清)汪榮寶（編纂）,2020/2/12 8:52,2020/2/19 8:52
33058,39d70118f4ab27ff3f37565d0bc1e97a,13062265,13062265,巴勒斯坦地理与圣经之关系,李启荣着,2020/2/12 9:01,2020/2/19 9:01
33059,47fabbde0f375d17e4c626105bc8226f,13072394,13072394,中国历史教科书,汪荣宝；张元济,2020/2/12 9:07,2020/2/19 9:07
33060,20d8c42ecac9d6ab117295ae2b39ed05,6755976,6755976,江西省建昌府志·一,(清)魯琪光（纂）；（清）邵子彝,2020/2/12 9:07,2020/2/19 9:07
33061,47fabbde0f375d17e4c626105bc8226f,61010878,61010878,匏隱廬文稿：第一冊,(清)沈毓桂（著）,2020/2/12 9:18,2020/2/19 9:18
33062,4cde0da7b1a88ea2e6109479cc9a3ced,3007912,3007912,病玉缘传奇,,2020/2/12 9:31,2020/2/19 9:31
33063,772379ce50193fc31563e851c25f9edc,7010676,7010676,近世界六十名人,世界社；《民国丛书》编辑委员会,2020/2/12 10:02,2020/2/19 10:02
33064,9de54682a6576a94d668aba98430c501,6351393,6351393,中国茶讯,中国茶讯社编辑委员会,2020/2/12 10:14,2020/2/19 10:14
33065,20154af93352514c8376fa622a41165f,6875714,6875714,胡适杂忆,唐德刚,2020/2/12 10:15,2020/2/19 10:15
33066,2a2315c01cf7f93f4d57cedac1cbb8c0,8018360,8018360,东北集刊,国立东北大学东北史地经济研究室,2020/2/12 10:27,2020/2/19 10:27
33067,9e4210819a68bd5a0c8207cae852db62,13060223,13060223,北大 : 1946-48,北京大学学生自治会北大半月刊社编,2020/2/12 10:31,2020/2/19 10:31
33068,9e4210819a68bd5a0c8207cae852db62,13060223,13060223,北大 : 1946-48,北京大学学生自治会北大半月刊社编,2020/2/12 10:31,2020/2/19 10:31
33069,576b2581a95573f71569cfeddb02d960,16041590,16041590,新天津副刊,新天津报社,2020/2/12 10:45,2020/2/19 10:45
33070,576b2581a95573f71569cfeddb02d960,13061814,13061814,天津志略,宋蕴璞辑,2020/2/12 10:48,2020/2/19 10:48
33071,a0ff39829f86b386240e9995569be05c,16007726,16007726,防痨救国中国防痨协会第三届征募大会特刊,中国防痨协会,2020/2/12 10:53,2020/2/19 10:53
33072,2a2315c01cf7f93f4d57cedac1cbb8c0,7027558,7027558,政论周刊,,2020/2/12 11:04,2020/2/19 11:04
33073,2a2315c01cf7f93f4d57cedac1cbb8c0,7027572,7027572,政论周刊,,2020/2/12 11:10,2020/2/19 11:10
33074,576b2581a95573f71569cfeddb02d960,7115917,7115917,天津市地方志丛书——天津市城市规划志,天津市城市规划志编纂委员会,2020/2/12 11:16,2020/2/19 11:16
33076,451a4bb72a413283a68c6944787244b3,13284814,13284814,中国植物志第一卷,中国科学院中国植物志编辑委员会,2020/2/12 11:20,2020/2/19 11:20
33077,963d843d7bb4ad2cfa887038f88f2725,8008992,8008992,江氏聚珍板丛书·古今伪书考,江杏溪（辑）,2020/2/12 11:40,2020/2/19 11:40
33078,85d854f3d03823d640ff2b38bbcf7d77,13240090,13240090,赵树理研究资料,黄修己,2020/2/12 11:44,2020/2/19 11:44
33079,26837cf524fd6ab2e58c30a6aa1dad38,63003334,63003334,成化河南總誌,(明)胡謐,2020/2/12 11:46,2020/2/12 13:10
33080,479f5dbe40050852b675313329a529b3,11108852,11108852,作文论,叶绍钧,2020/2/12 11:53,2020/2/19 11:53
33081,0fd518b2f330d4120b11692e75ca73e8,68001930,68001930,材料成形工艺基础(第三版),沈其文,2020/2/12 11:54,2020/2/19 11:54
33082,0fd518b2f330d4120b11692e75ca73e8,H8292170,H8292170,材料成形工艺基础,严绍华主编,2020/2/12 12:09,2020/2/19 12:09
33083,576b2581a95573f71569cfeddb02d960,16074833,16074833,平津行名录,,2020/2/12 12:12,2020/2/19 12:12
33084,46eb23bcbcb975a142b981e26b84149c,2062362,2062362,歐陽南野先生文集(七),(明)歐陽德撰,2020/2/12 12:21,2020/2/19 12:21
33085,46eb23bcbcb975a142b981e26b84149c,2062362,2062362,歐陽南野先生文集(七),(明)歐陽德撰,2020/2/12 12:21,2020/2/19 12:21
33088,46eb23bcbcb975a142b981e26b84149c,2062362,2062362,歐陽南野先生文集(七),(明)歐陽德撰,2020/2/12 12:21,2020/2/19 12:21
33090,348356add3ce5e94290cd5bdca30ce69,6221484,6221484,乡村教育,古楳（编）,2020/2/12 12:37,2020/2/19 12:37
